"isDisabled","ref","type","baseWeapon","baseMods","supportedAttachments","lootTags","tier","pingCommsAction","fakeAmmoIcon","icon","pickupModel","skinOverride","attachSound","pickupSound_1p","pickupSound_3p","carrySound","pickupString","desc","countPerDrop","inventorySlotCount","netInt","passive","minPVPCurrency","maxPVPCurrency","scrapValue","droppodRotate","conditional","isDynamic","pretendsToBeBlank"
false,"backpack_pickup_lv1","backpack","","","","",1,"PING_EQUIPMENT_BACKPACK_1","","rui/hud/loot/loot_backpack_1","mdl/humans_r5/loot/w_loot_char_backpack_light.rmdl",0,"","survival_loot_pickup_backpack","survival_loot_pickup_3p_backpack","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_BACKPACK_1","#SURVIVAL_PICKUP_BACKPACK_1_HINT",1,1,"","",0,0,10,true,false,false,false
false,"backpack_pickup_lv2","backpack","","","","",2,"PING_EQUIPMENT_BACKPACK_2","","rui/hud/loot/loot_backpack_2","mdl/humans_r5/loot/w_loot_char_backpack_medium.rmdl",0,"","survival_loot_pickup_backpack","survival_loot_pickup_3p_backpack","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_BACKPACK_2","#SURVIVAL_PICKUP_BACKPACK_2_HINT",1,1,"","",0,0,10,true,false,false,false
false,"backpack_pickup_lv3","backpack","","","","",3,"PING_EQUIPMENT_BACKPACK_3","","rui/hud/loot/loot_backpack_3","mdl/humans_r5/loot/w_loot_char_backpack_heavy.rmdl",0,"","survival_loot_pickup_backpack","survival_loot_pickup_3p_backpack","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_BACKPACK_3","#SURVIVAL_PICKUP_BACKPACK_3_HINT",1,1,"","",0,0,20,true,false,false,false
false,"backpack_pickup_lv4_revive_boost","backpack","","","","",4,"PING_EQUIPMENT_BACKPACK_4","","rui/hud/loot/loot_backpack_3","mdl/humans_r5/loot/w_loot_char_backpack_heavy.rmdl",0,"","survival_loot_pickup_backpack","survival_loot_pickup_3p_backpack","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_BACKPACK_4","#SURVIVAL_PICKUP_BACKPACK_4_HINT",1,1,"","PAS_EXTRA_MED_INV",0,0,20,true,false,false,false
false,"mp_weapon_throwingknife","main_weapon","mp_weapon_throwingknife","","","marksman",5,"PING_WEAPON_THROWINGKNIFE","rui/hud/gametype_icons/survival/sur_ammo_knife","","mdl/techart/mshop/weapons/class/cqc/throwingknife/throwingknife_base_w.rmdl",0,"","weapon_ThrowingKnife_pickup","weapon_ThrowingKnife_pickup_3p","","","",1,1,"","",0,0,5,true,false,false,false
false,"mp_weapon_thermite_grenade","ordnance","","","","",1,"PING_OFFHAND_GRENADE_FIRESTAR","","rui/ordnance_icons/grenade_incendiary","mdl/weapons/grenades/w_thermite_grenade.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","","",1,1,"","",0,0,5,false,false,false,false
false,"mp_weapon_frag_grenade","ordnance","","","","",1,"PING_OFFHAND_GRENADE_FRAG","","rui/ordnance_icons/grenade_frag","mdl/weapons/grenades/w_loot_m20_f_grenade_projectile.rmdl",0,"","survival_loot_pickup_ordanance","survival_loot_pickup_3p_ordanance","","","",1,1,"","",0,0,5,false,false,false,false
false,"mp_weapon_grenade_emp","ordnance","","","","",1,"PING_OFFHAND_GRENADE_ARC","","rui/ordnance_icons/grenade_arc","mdl/weapons_r5/loot/w_loot_wep_iso_shuriken.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","","",1,1,"","",0,0,5,true,false,false,false
false,"optic_cq_hcog_classic","attachment","","","","",1,"PING_ATTACHMENT_OPTIC_CQ_HCOG_1","","rui/weapon_icons/attachments/hcog","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_hcog_r1.rmdl",1,"survival_loot_attach_hcog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"optic_cq_hcog_bruiser","attachment","","","","",2,"PING_ATTACHMENT_OPTIC_CQ_HCOG_2","","rui/weapon_icons/attachments/hcog_bruiser","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_hcog_r2.rmdl",2,"survival_loot_attach_hcog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"optic_cq_holosight","attachment","","","","",1,"PING_ATTACHMENT_OPTIC_CQ_HOLOSIGHT_1","","rui/weapon_icons/attachments/holosight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_holo_var.rmdl",1,"survival_loot_attach_holosight","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"optic_cq_holosight_variable","attachment","","","","",2,"PING_ATTACHMENT_OPTIC_CQ_HOLOSIGHT_2","","rui/weapon_icons/attachments/1x_2x_variable_holosight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_holo_var_2x.rmdl",2,"survival_loot_attach_holosight","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
true,"optic_cq_threat","attachment","","","","",4,"PING_ATTACHMENT_OPTIC_CQ_THREAT","","rui/weapon_icons/attachments/threat_scope","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_threat.rmdl",3,"survival_loot_attach_threat_scope","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","#SURVIVAL_PICKUP_THREAT_SCOPE_HINT",1,1,"","",0,0,5,false,false,false,false
false,"optic_ranged_hcog","attachment","","","","",3,"PING_ATTACHMENT_OPTIC_RANGED_HCOG","","rui/weapon_icons/attachments/hcog_ranged","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_rng_hcog_acgs.rmdl",3,"survival_loot_attach_hcog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"optic_ranged_aog_variable","attachment","","","","",3,"PING_ATTACHMENT_OPTIC_RANGED_AOG","","rui/weapon_icons/attachments/2x_4x_variable_aog","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_rng_aog_var_r1.rmdl",3,"survival_loot_attach_aog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"optic_sniper","attachment","","","","",2,"PING_ATTACHMENT_OPTIC_SNIPER","","rui/weapon_icons/attachments/4x_sniper","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_sni_dcom.rmdl",3,"survival_loot_attach_aog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"optic_sniper_variable","attachment","","","","",3,"PING_ATTACHMENT_OPTIC_SNIPER_VARIABLE","","rui/weapon_icons/attachments/4x_8x_variable_sniper","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_sni_var_talon.rmdl",3,"survival_loot_attach_aog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"optic_sniper_threat","attachment","","","","",4,"PING_ATTACHMENT_OPTIC_SNIPER_THREAT","","rui/weapon_icons/attachments/8x_threat_sniper","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_sni_threat_wyeon.rmdl",4,"survival_loot_attach_aog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"barrel_stabilizer_l1","attachment","","","","",1,"PING_ATTACHMENT_BARREL_STABILIZER_1","","rui/pilot_loadout/mods/barrel_stabilizer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl",2,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"barrel_stabilizer_l2","attachment","","","","",2,"PING_ATTACHMENT_BARREL_STABILIZER_2","","rui/pilot_loadout/mods/barrel_stabilizer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl",2,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"barrel_stabilizer_l3","attachment","","","","",3,"PING_ATTACHMENT_BARREL_STABILIZER_3","","rui/pilot_loadout/mods/barrel_stabilizer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl",3,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
true,"barrel_stabilizer_l4_flash_hider","attachment","","","","",4,"PING_ATTACHMENT_BARREL_STABILIZER_4_FLASH_HIDER","","rui/pilot_loadout/mods/barrel_flash","mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v1b.rmdl",0,"survival_loot_attach_silencer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"laser_sight_l1","attachment","","","","",1,"PING_ATTACHMENT_LASER_SIGHT_1","","rui/pilot_loadout/mods/laser_sight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_lasersight_v1.rmdl",0,"survival_loot_attach_laser","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"laser_sight_l2","attachment","","","","",2,"PING_ATTACHMENT_LASER_SIGHT_2","","rui/pilot_loadout/mods/laser_sight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_lasersight_v1.rmdl",0,"survival_loot_attach_laser","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"laser_sight_l3","attachment","","","","",3,"PING_ATTACHMENT_LASER_SIGHT_3","","rui/pilot_loadout/mods/laser_sight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_lasersight_v1.rmdl",0,"survival_loot_attach_laser","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false
false,"bullets_mag_l1","attachment","","","","",1,"PING_ATTACHMENT_MAG_BULLET_1","","rui/pilot_loadout/mods/light_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"bullets_mag_l2","attachment","","","","",2,"PING_ATTACHMENT_MAG_BULLET_2","","rui/pilot_loadout/mods/light_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"bullets_mag_l3","attachment","","","","",3,"PING_ATTACHMENT_MAG_BULLET_3","","rui/pilot_loadout/mods/light_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"bullets_mag_l4","attachment","","","","",4,"PING_ATTACHMENT_MAG_BULLET_4","","rui/pilot_loadout/mods/light_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"highcal_mag_l1","attachment","","","","",1,"PING_ATTACHMENT_MAG_HIGHCAL_1","","rui/pilot_loadout/mods/heavy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"highcal_mag_l2","attachment","","","","",2,"PING_ATTACHMENT_MAG_HIGHCAL_2","","rui/pilot_loadout/mods/heavy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"highcal_mag_l3","attachment","","","","",3,"PING_ATTACHMENT_MAG_HIGHCAL_3","","rui/pilot_loadout/mods/heavy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"highcal_mag_l4","attachment","","","","",4,"PING_ATTACHMENT_MAG_HIGHCAL_4","","rui/pilot_loadout/mods/heavy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"energy_mag_l1","attachment","","","","",1,"PING_ATTACHMENT_MAG_ENERGY_1","","rui/pilot_loadout/mods/energy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_energy_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"energy_mag_l2","attachment","","","","",2,"PING_ATTACHMENT_MAG_ENERGY_2","","rui/pilot_loadout/mods/energy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_energy_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"energy_mag_l3","attachment","","","","",3,"PING_ATTACHMENT_MAG_ENERGY_3","","rui/pilot_loadout/mods/energy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_energy_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"energy_mag_l4","attachment","","","","",4,"PING_ATTACHMENT_MAG_ENERGY_4","","rui/pilot_loadout/mods/energy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_energy_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"sniper_mag_l1","attachment","","","","",1,"PING_ATTACHMENT_MAG_SNIPER_1","","rui/pilot_loadout/mods/sniper_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_sniper_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"sniper_mag_l2","attachment","","","","",2,"PING_ATTACHMENT_MAG_SNIPER_2","","rui/pilot_loadout/mods/sniper_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_sniper_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"sniper_mag_l3","attachment","","","","",3,"PING_ATTACHMENT_MAG_SNIPER_3","","rui/pilot_loadout/mods/sniper_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_sniper_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"sniper_mag_l4","attachment","","","","",4,"PING_ATTACHMENT_MAG_SNIPER_4","","rui/pilot_loadout/mods/sniper_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_sniper_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"shotgun_bolt_l1","attachment","","","","",1,"PING_ATTACHMENT_SHOTGUN_BOLT_1","","rui/pilot_loadout/mods/shotgun_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"shotgun_bolt_l2","attachment","","","","",2,"PING_ATTACHMENT_SHOTGUN_BOLT_2","","rui/pilot_loadout/mods/shotgun_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"shotgun_bolt_l3","attachment","","","","",3,"PING_ATTACHMENT_SHOTGUN_BOLT_3","","rui/pilot_loadout/mods/shotgun_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"shotgun_bolt_l4","attachment","","","","",4,"PING_ATTACHMENT_SHOTGUN_BOLT_4","","rui/pilot_loadout/mods/shotgun_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"stock_tactical_l1","attachment","","","","",1,"PING_ATTACHMENT_STOCK_STANDARD_1","","rui/pilot_loadout/mods/tactical_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"stock_tactical_l2","attachment","","","","",2,"PING_ATTACHMENT_STOCK_STANDARD_2","","rui/pilot_loadout/mods/tactical_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"stock_tactical_l3","attachment","","","","",3,"PING_ATTACHMENT_STOCK_STANDARD_3","","rui/pilot_loadout/mods/tactical_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"stock_sniper_l1","attachment","","","","",1,"PING_ATTACHMENT_STOCK_SNIPER_1","","rui/pilot_loadout/mods/sniper_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"stock_sniper_l2","attachment","","","","",2,"PING_ATTACHMENT_STOCK_SNIPER_2","","rui/pilot_loadout/mods/sniper_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"stock_sniper_l3","attachment","","","","",3,"PING_ATTACHMENT_STOCK_SNIPER_3","","rui/pilot_loadout/mods/sniper_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false
false,"hopup_turbocharger","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_TURBOCHARGER","","rui/pilot_loadout/mods/hopup_turbocharger","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
true,"hopup_selectfire","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_SELECTFIRE","","rui/pilot_loadout/mods/hopup_autofire","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",3,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_headshot_dmg","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_HEADSHOT_DMG","","rui/pilot_loadout/mods/hopup_skullpiercer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_headshot_dmg_elite","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_HEADSHOT_DMG","","rui/pilot_loadout/mods/hopup_skullpiercer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_headshot_dmg_elite_ghorse","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_HEADSHOT_DMG","","rui/pilot_loadout/mods/hopup_skullpiercer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_shield_breaker","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_SHIELD_BREAKER","","rui/pilot_loadout/mods/hopup_shield_breaker","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_unshielded_dmg","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_UNSHIELDED_DMG","","rui/pilot_loadout/mods/hopup_unshielded_dmg","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_highcal_rounds","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_HIGHCAL_ROUNDS","","rui/pilot_loadout/mods/hopup_anvilreceiver","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_double_tap","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_DOUBLE_TAP","","rui/pilot_loadout/mods/hopup_doubletap","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
true,"hopup_paintball","attachment","","","","",1,"PING_ATTACHMENT_HOPUP_PAINTBALL","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"paintball","attachment","","","","FakeHopup",4,"","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
true,"hopup_quickdraw_holster","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_QUICKDRAW_HOLSTER","","rui/pilot_loadout/mods/hopup_quickdraw_holster","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_shatter_rounds","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_SHATTER_ROUNDS","","rui/pilot_loadout/mods/hopup_shatter_caps","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
true,"hopup_kinetic_loader","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_KINETIC_FEEDER","","rui/pilot_loadout/mods/hopup_kinetic_feeder","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_smart_reload","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_SMART_RELOAD","","rui/pilot_loadout/mods/hopup_smart_reload","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false
false,"mp_ability_mobile_respawn_beacon","ordnance","","","","",2,"PING_RESPAWN_MOBILE","","rui/hud/gametype_icons/survival/mobile_respawn_beacon_icon","mdl/weapons/beacon_capsule_01/beacon_capsule_01.rmdl",0,"","Survival_Loot_Pickup_MobileRespawnBeacon_Capsule","Survival_Loot_Pickup_3p_MobileRespawnBeacon_Capsule","","#SURVIVAL_PICKUP_MOBILE_RESPAWN","#SURVIVAL_PICKUP_MOBILE_RESPAWN_HINT",1,1,"","",0,0,5,true,true,false,false
false,"data_knife","data_knife","","","","",5,"PING_ITEM_DATA_KNIFE","","rui/hud/gametype_icons/survival/data_knife","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_DATA_KNIFE","#SURVIVAL_PICKUP_DATA_KNIFE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"s4t_item0","custom_pickup","","","","",5,"","","rui/menu/buttons/battlepass/weapon_charm","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_S4T_ITEM0","#SURVIVAL_PICKUP_S4T_ITEM0_HINT",1,1,"","",0,0,0,false,false,false,false
false,"treasure_box","custom_pickup","","","","",5,"PING_ITEM_TREASURE_BOX","","rui/hud/loot/loot_treasure_pack","mdl/weapons_r5/misc_pve/s5_treasure_box/w_s5_treasure_box.rmdl",7,"","Season51_loot_pickup_TreasurePack","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_TREASUREBOX","#SURVIVAL_PICKUP_TREASUREBOX_HINT",1,0,"","",0,0,0,false,false,false,false
false,"doubler_flag","custom_pickup","","","","",3,"","","rui/hud/gametype_icons/survival/dna_station","mdl/props/arc_tool_sp/arc_tool_sp_animated.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","#SURVIVAL_PICKUP_DOUBLER","#SURVIVAL_PICKUP_DOUBLER_HINT",1,1,"","",0,0,0,false,false,false,false
