"event","notes","menuText","shortText","chatText","attachmentPoints","aliasSubname","hasCalm","hasCalmFar","hasUrgent","hasUrgentFar","subEvent","flavorEvent","defaultIcon","pingAsset","hasForcedTempVoice"
"FLAVOR_WEAPON_PEACEKEEPER","","","","","","ping_flavorPeacekeeper",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_MOZAMBIQUE","","","","","","ping_flavorMozambique",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_WINGMAN","","","","","","ping_flavorWingman",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_SEMIPISTOL","","","","","","ping_flavorP2020",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_AUTOPISTOL","","","","","","ping_flavorRE45",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_SENTINEL","","","","","","ping_flavorSentinel",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_BOCEK","","","","","","ping_flavorBocek",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_3030","","","","","","ping_flavor3030",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_DRAGON","","","","","","ping_flavorRampage",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_CAR","","","","","","ping_flavorCarSmg",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_NEMESIS","","","","","","ping_flavorNemesis",true,false,true,false,"","","","",false
"FLAVOR_WEAPON_THROWINGKNIFE","","","","","","ping_flavorThrowingKnife",true,false,true,false,"","","","",false
"FLAVOR_WEAPON_DEFENDER","","","","","","ping_flavorChargeRifle",true,false,false,false,"","","","",false
"FLAVOR_OFFHAND_GRENADE_FIRESTAR","","","","","","ping_flavorThermite",true,false,false,false,"","","","",false
"FLAVOR_OFFHAND_GRENADE_FRAG","","","","","","ping_flavorFrag",true,false,false,false,"","","","",false
"FLAVOR_OFFHAND_GRENADE_ARC","","","","","","ping_flavorArcStar",true,false,false,false,"","","","",false
"FLAVOR_AMMO_SPECIAL","","","","","","ping_flavorAmmoEnergy",true,false,false,false,"","","","",false
"FLAVOR_AMMO_SHOTGUN","","","","","","ping_flavorAmmoShotgun",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_ARMOR_1","","","","","","ping_flavorBodyShield",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_ARMOR_2","","","","","","ping_flavorBodyShield",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_ARMOR_3","","","","","","ping_flavorBodyShield",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_ARMOR_4","","","","","","ping_flavorBodyShield",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_ARMOR_1_EVO","","","","","","ping_flavorShieldEVO",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_ARMOR_2_EVO","","","","","","ping_flavorShieldEVO",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_ARMOR_3_EVO","","","","","","ping_flavorShieldEVO",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_ARMOR_4_EVO","","","","","","ping_flavorShieldEVO",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_HELMET_1","","","","","","ping_flavorHelmet",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_HELMET_2","","","","","","ping_flavorHelmet",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_HELMET_3","","","","","","ping_flavorHelmet",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_HELMET_4","","","","","","ping_flavorHelmet",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_INCAPSHIELD_1","","","","","","ping_flavorShieldKO",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_INCAPSHIELD_2","","","","","","ping_flavorShieldKO",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_INCAPSHIELD_3","","","","","","ping_flavorShieldKO",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_INCAPSHIELD_4","","","","","","ping_flavorShieldKO",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_CQ_HCOG_1","","","","","","ping_flavorOptic",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_CQ_HCOG_2","","","","","","ping_flavorOptic",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_CQ_HOLOSIGHT_1","","","","","","ping_flavorOptic",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_CQ_HOLOSIGHT_2","","","","","","ping_flavorOptic",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_CQ_THREAT","","","","","","ping_flavorOpticThreat",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_RANGED_HCOG","","","","","","ping_flavorOptic",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_RANGED_AOG","","","","","","ping_flavorOpticVariable",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_SNIPER","","","","","","ping_flavorOptic",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_SNIPER_VARIABLE","","","","","","ping_flavorOpticVariable",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_OPTIC_SNIPER_THREAT","","","","","","ping_flavorOptic",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_MAG_BULLET_1","","","","","","ping_flavorAmmoMag",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_MAG_BULLET_2","","","","","","ping_flavorAmmoMag",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_MAG_BULLET_3","","","","","","ping_flavorAmmoMag",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_MAG_HIGHCAL_1","","","","","","ping_flavorAmmoMag",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_MAG_HIGHCAL_2","","","","","","ping_flavorAmmoMag",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_MAG_HIGHCAL_3","","","","","","ping_flavorAmmoMag",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_MAG_SNIPER_1","","","","","","ping_flavorAmmoMagSniper",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_MAG_SNIPER_2","","","","","","ping_flavorAmmoMagSniper",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_MAG_SNIPER_3","","","","","","ping_flavorAmmoMagSniper",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_SHOTGUN_BOLT_1","","","","","","ping_flavorShotgunBolt",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_SHOTGUN_BOLT_2","","","","","","ping_flavorShotgunBolt",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_SHOTGUN_BOLT_3","","","","","","ping_flavorShotgunBolt",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_STOCK_STANDARD_1","","","","","","ping_flavorStockTactical",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_STOCK_STANDARD_2","","","","","","ping_flavorStockTactical",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_STOCK_STANDARD_3","","","","","","ping_flavorStockTactical",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_STOCK_SNIPER_1","","","","","","ping_flavorStockSniper",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_STOCK_SNIPER_2","","","","","","ping_flavorStockSniper",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_STOCK_SNIPER_3","","","","","","ping_flavorStockSniper",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_BARREL_STABILIZER_1","","","","","","ping_flavorBarrelStabilizer",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_BARREL_STABILIZER_2","","","","","","ping_flavorBarrelStabilizer",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_BARREL_STABILIZER_3","","","","","","ping_flavorBarrelStabilizer",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_BARREL_STABILIZER_4_FLASH_HIDER","","","","","","ping_flavorFlashHider",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_LASER_SIGHT_1","","","","","","ping_flavorLaserSight",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_LASER_SIGHT_2","","","","","","ping_flavorLaserSight",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_LASER_SIGHT_3","","","","","","ping_flavorLaserSight",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_LASER_SIGHT_4","","","","","","ping_flavorLaserSight",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_HOPUP_TURBOCHARGER","","","","","","ping_flavorTurboCharger",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_HOPUP_SELECTFIRE","","","","","","ping_flavorSelectfire",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_HOPUP_ENERGY_CHOKE","","","","","","ping_flavorChoke",true,false,false,false,"","","","",false
"FLAVOR_ATTACHMENT_HOPUP_HEADSHOT_DMG","","","","","","ping_flavorSkullPiercer",true,false,false,false,"","","","",false
"FLAVOR_ITEM_COMBO_FULL","","","","","","ping_flavorPhoenixKit",true,false,false,false,"","","","",false
"FLAVOR_ITEM_HEALTH_SMALL","","","","","","ping_flavorSyringe",true,false,false,false,"","","","",false
"FLAVOR_ITEM_HEALTH_MEDIUM","","","","","","ping_flavorMedKit",true,false,false,false,"","","","",false
"FLAVOR_ITEM_HEALTH_LARGE","","","","","","ping_flavorMedKit",true,false,false,false,"","","","",false
"FLAVOR_ITEM_HEALTH_SYRINGE","","","","","","ping_flavorSyringe",true,false,false,false,"","","","",false
"FLAVOR_ITEM_ULTIMATE_ENERGY","","","","","","ping_flavorAccelerant",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_BACKPACK_1","","","","","","ping_flavorBackpack",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_BACKPACK_2","","","","","","ping_flavorBackpack",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_BACKPACK_3","","","","","","ping_flavorBackpack",true,false,false,false,"","","","",false
"FLAVOR_EQUIPMENT_BACKPACK_4","","","","","","ping_flavorBackpack",true,false,false,false,"","","","",false
"FLAVOR_LOOT_DIBS","","","","","","ping_flavorMarkerWantThat",true,false,false,false,"","","","",false
"FLAVOR_NPC_MARVIN","","","","","","ping_flavorSpotMarvin",true,true,false,false,"","","","",false
"PING_ITEM_DATA_KNIFE","","","","#PING_LOOT","","ping_vaultKey",true,false,true,false,"","","","",false
"PING_HOVERVEHICLE","","#PROMPT_PING_HOVERVEHICLE","#PROMPT_PING_HOVERVEHICLE_SHORT","#PING_HOVERVEHICLE","","ping_tridentEnter",true,true,true,true,"","","rui/hud/gametype_icons/survival/sur_hovercar_spawnpoint","settings/itemflav/ping/ping_hovervehicle.rpak",false
"PING_HOVERVEHICLE_ALLY","","#PROMPT_PING_HOVERVEHICLE","#PROMPT_PING_HOVERVEHICLE_SHORT","#PING_HOVERVEHICLE_ALLY","","ping_trident",true,true,true,true,"","","","settings/itemflav/ping/ping_hovervehicle.rpak",false
"PING_HOVERVEHICLE_ENEMY","","#PROMPT_PING_HOVERVEHICLE_ENEMY","#PROMPT_PING_HOVERVEHICLE_ENEMY_SHORT","#PING_HOVERVEHICLE_ENEMY","","ping_tridentEnemy",true,true,true,true,"","","","settings/itemflav/ping/ping_hovervehicle_enemy.rpak",false
"PING_HOVERVEHICLE_NAG","","#PROMPT_PING_HOVERVEHICLE_NAG","#PROMPT_PING_HOVERVEHICLE_NAG_SHORT","#PING_HOVERVEHICLE_NAG","","ping_tridentHurry",true,false,false,false,"","","","settings/itemflav/ping/ping_hovervehicle.rpak",false
"PING_LOOT_DRONE","","#PROMPT_PING_LOOT_DRONE","#PROMPT_PING_LOOT_DRONE_SHORT","#PING_LOOT_DRONE","","ping_cargoBot",true,true,true,true,"","","rui/hud/ping/icon_ping_attack","settings/itemflav/ping/ping_attacking.rpak",false
"PING_LOOT_ROLLER","","#PROMPT_PING_LOOT_ROLLER","#PROMPT_PING_LOOT_ROLLER_SHORT","#PING_LOOT_ROLLER","","ping_cargo",true,true,true,true,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"PING_LOOT_VAULT","","#PROMPT_PING_LOOT_VAULT","#PROMPT_PING_LOOT_VAULT_SHORT","#PING_LOOT_VAULT","","ping_vaultLoot",true,true,true,true,"SUB_TYPE_VAULT_KEY_NEED","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"PING_LOOT_VAULT_HAS_KEY_SQUAD","","#PROMPT_PING_LOOT_VAULT","#PROMPT_PING_LOOT_VAULT_SHORT","#PING_LOOT_VAULT_HAS_KEY","","ping_vaultLoot",true,true,true,true,"SUB_TYPE_VAULT_KEY_HAS_SQUAD","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"PING_LOOT_VAULT_HAS_KEY_SELF","","#PROMPT_PING_LOOT_VAULT","#PROMPT_PING_LOOT_VAULT_SHORT","#PING_LOOT_VAULT_HAS_KEY","","ping_vaultLoot",true,true,true,true,"SUB_TYPE_VAULT_KEY_HAS_SELF","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"PING_LOOT_VAULT_OPEN","","#PROMPT_PING_LOOT_VAULT","#PROMPT_PING_LOOT_VAULT_SHORT","#PING_LOOT_VAULT_OPEN","","ping_vaultLoot",true,true,true,true,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"PING_LOOT_VAULT_REVEAL","","#PROMPT_PING_LOOT_VAULT","#PROMPT_PING_LOOT_VAULT_SHORT","#PING_LOOT_VAULT_REVEAL","","ping_vaultLoot",true,true,true,true,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"SUB_TYPE_VAULT_KEY_NEED","","","","","","ping_typeKeyNeed",true,false,true,false,"","","","",false
"SUB_TYPE_VAULT_KEY_HAS_SQUAD","","","","","","ping_typeKeyHaveSquad",true,false,true,false,"","","","",false
"SUB_TYPE_VAULT_KEY_HAS_SELF","","","","","","ping_typeKeyHaveSelf",true,false,true,false,"","","","",false
"PING_TRAIN","","#PROMPT_PING_TRAIN","#PROMPT_PING_TRAIN_SHORT","#PING_TRAIN","","ping_train",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_GEYSER","","#PROMPT_PING_GEYSER","#PROMPT_PING_GEYSER_SHORT","#PING_GEYSER","","ping_geyser",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_LAVA","","#PROMPT_PING_LAVA","#PROMPT_PING_LAVA_SHORT","#PING_LAVA","","ping_lava",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_SPAWNREGION","","#PROMPT_PING_SPAWNREGION","#PROMPT_PING_SPAWNREGION_SHORT","#PING_SPAWNREGION","","ping_spawnregion",true,true,true,true,"","","","settings/itemflav/ping/ping_spawn_region.rpak",false
"REPLY_SPAWNREGION","","#PROMPT_REPLY_SPAWN_HERE","","#REPLY_SPAWNREGION","","ping_spawnregionreply",true,false,true,false,"","","","",false
"PING_TRAINOBJECTIVE","","#PROMPT_PING_TRAINOBJECTIVE","#PROMPT_PING_TRAINOBJECTIVE_SHORT","#PING_TRAINOBJECTIVE","","ping_trainobjective",true,true,true,true,"","","","settings/itemflav/ping/ping_train_objective.rpak",false
"PING_STATION","","#PROMPT_PING_STATION","#PROMPT_PING_STATION_SHORT","#PING_STATION","","ping_station",true,true,true,true,"","","","settings/itemflav/ping/ping_station.rpak",false
"PING_OBJECTIVE","","#PROMPT_PING_OBJECTIVE","#PROMPT_PING_OBJECTIVE_SHORT","#PING_OBJECTIVE","","ping_objective",true,true,true,true,"","","","settings/itemflav/ping/ping_objective.rpak",false
"PING_DEATH_TOTEM_NEUTRAL","","#PROMPT_PING_DEATH_TOTEM","#PROMPT_PING_DEATH_TOTEM_SHORT","#PING_DEATH_TOTEM","","ping_totemneutral",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_ITEM_TREASURE_BOX","","","","#PING_LOOT","","ping_foundtreasurepack",true,false,true,false,"","","","",false
"QUEST_OBJECTIVE","","","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_quest_outer","settings/itemflav/ping/ping_quest_objective.rpak",false
"QUEST_DRILL","","#FREELANCE_EXTRACTOR","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_quest_drill","settings/itemflav/ping/ping_quest_drill.rpak",false
"PING_CHARGE_PYLON","","#PROMPT_PING_CHARGE_PYLON","#PROMPT_PING_CHARGE_PYLON","#PING_CHARGE_PYLON","","ping_chargeTower",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_BANNER_ENEMYCOUNT_0","","","","#PING_DRONE_ALERT_ENEMIES_0","","ping_droneAlertSquadsNone",true,false,true,false,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"PING_BANNER_ENEMYCOUNT_1","","","","#PING_DRONE_ALERT_ENEMIES_1","","ping_droneAlertSquadsOne",true,false,true,false,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"PING_BANNER_ENEMYCOUNT_2","","","","#PING_DRONE_ALERT_ENEMIES_2","","ping_droneAlertSquadsTwo",true,false,true,false,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"PING_BANNER_ENEMYCOUNT_3","","","","#PING_DRONE_ALERT_ENEMIES_3","","ping_droneAlertSquadsThree",true,false,true,false,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"PING_BANNER_ENEMYCOUNT_MANY","","","","#PING_DRONE_ALERT_ENEMIES_MANY","","ping_droneAlertSquadsMany",true,false,true,false,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"PING_WEAPON_3030","","","","#PING_LOOT","","ping_found3030",true,false,true,false,"","FLAVOR_WEAPON_3030","","",false
"PING_OFFHAND_VOID_RING","","","","#PING_LOOT","","ping_heatShield",true,false,true,false,"","","","",false
"PING_DEPLOYED_VOID_RING","","#PROMPT_PING_DEPLOYED_VOID_RING","#PROMPT_PING_DEPLOYED_VOID_RING_SHORT","#PING_DEPLOYED_VOID_RING","","ping_heatShieldDeployed",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"INVENTORY_NEED_GADGET","","#PROMPT_QUICKCHAT_NEED_GADGET","","#INVENTORY_NEED_GADGET","","ping_needSurvivalItem",true,false,true,false,"","","","",false
"INVENTORY_HAS_MOBILE_RESPAWN_BEACON","","#PROMPT_QUICKCHAT_HAS_MOBILE_RESPAWN","","#INVENTORY_HAS_MOBILE_RESPAWN_BEACON","","ping_mobileRespawnBeaconHave",true,false,true,false,"","","","",false
"INVENTORY_HAS_VOID_RING","","#PROMPT_QUICKCHAT_HAS_VOID_RING","","#INVENTORY_HAS_VOID_RING","","ping_heatShieldHave",true,false,true,false,"","","","",false
"PING_VALK_ULT_COME_HERE","","#PROMPT_PING_VALK_ULT_COME_HERE","#PROMPT_PING_VALK_ULT_COME_HERE","#PROMPT_PING_VALK_ULT_COME_HERE","","bc_superSquadJoin",false,false,false,false,"","","rui/hud/common/objective_marker","",false
"PING_VALK_ULT_ENEMY_TAKING_OFF","","#PROMPT_PING_VALK_ULT_ENEMY_TAKING_OFF","#PROMPT_PING_VALK_ULT_ENEMY_TAKING_OFF","#PING_VALK_ULT_ENEMY_TAKING_OFF","","ping_valkLaunchEnemy",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"REPLY_HOLOSPRAY_LIKE","","#PROMPT_PING_LIKE","#PROMPT_PING_LIKE","#PING_LIKE","","",false,false,false,false,"","","","",false
"INVENTORY_NEED_BETTER_ARMOR","","","#INVENTORY_NEED_BETTER_ARMOR","#INVENTORY_NEED_BETTER_ARMOR","","ping_needBodyShield",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_HELMET","","","#INVENTORY_NEED_BETTER_HELMET","#INVENTORY_NEED_BETTER_HELMET","","ping_needHelmet",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_BACKPACK","","","#INVENTORY_NEED_BETTER_BACKPACK","#INVENTORY_NEED_BETTER_BACKPACK","","ping_needBackpack",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_INCAPSHIELD","","","#INVENTORY_NEED_BETTER_INCAPSHIELD","#INVENTORY_NEED_BETTER_INCAPSHIELD","","ping_needShieldKO",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_TIERED_EQUIPMENT","","","#INVENTORY_NEED_BETTER_TIERED_EQUIPMENT","#INVENTORY_NEED_BETTER_TIERED_EQUIPMENT","","",false,false,false,false,"","","","",false
"INVENTORY_NEED_BETTER_ATTACHMENT_STOCK_TACTICAL","","","#INVENTORY_NEED_BETTER_ATTACHMENT_STOCK_TACTICAL","#INVENTORY_NEED_BETTER_ATTACHMENT_STOCK_TACTICAL","","ping_needStockTactical",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_ATTACHMENT_STOCK_SNIPER","","","#INVENTORY_NEED_BETTER_ATTACHMENT_STOCK_SNIPER","#INVENTORY_NEED_BETTER_ATTACHMENT_STOCK_SNIPER","","ping_needStockSniper",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_ATTACHMENT_SHOTGUN_BOLT","","","#INVENTORY_NEED_BETTER_ATTACHMENT_SHOTGUN_BOLT","#INVENTORY_NEED_BETTER_ATTACHMENT_SHOTGUN_BOLT","","ping_needShotgunBolt",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_ATTACHMENT_BARREL","","","#INVENTORY_NEED_BETTER_ATTACHMENT_BARREL","#INVENTORY_NEED_BETTER_ATTACHMENT_BARREL","","ping_needModBarrel",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_ATTACHMENT_MAG_SNIPER","","","#INVENTORY_NEED_BETTER_ATTACHMENT_MAG_SNIPER","#INVENTORY_NEED_BETTER_ATTACHMENT_MAG_SNIPER","","ping_needAmmoMagSniper",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_ATTACHMENT_MAG_HIGHCAL","","","#INVENTORY_NEED_BETTER_ATTACHMENT_MAG_HIGHCAL","#INVENTORY_NEED_BETTER_ATTACHMENT_MAG_HIGHCAL","","ping_needAmmoMagHeavy",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_ATTACHMENT_MAG_BULLET","","","#INVENTORY_NEED_BETTER_ATTACHMENT_MAG_BULLET","#INVENTORY_NEED_BETTER_ATTACHMENT_MAG_BULLET","","ping_needAmmoMagLight",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_ATTACHMENT_MAG_SPECIAL","","","#INVENTORY_NEED_BETTER_ATTACHMENT_MAG_SPECIAL","#INVENTORY_NEED_BETTER_ATTACHMENT_MAG_SPECIAL","","ping_needAmmoMagEnergy",true,false,true,false,"","","","",false
"INVENTORY_NEED_BETTER_ATTACHMENT_LASERSIGHT","","","#INVENTORY_NEED_BETTER_ATTACHMENT_LASERSIGHT","#INVENTORY_NEED_BETTER_ATTACHMENT_LASERSIGHT","","ping_needLaserSight",true,false,true,false,"","","","",false
"PING_SPACE_ELEVATOR_HERE","","#PROMPT_PING_SPACE_ELEVATOR","#PROMPT_PING_SPACE_ELEVATOR","#PING_SPACE_ELEVATOR","","ping_gravityLift",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_BLACKHOLE_HERE","","#PROMPT_PING_BLACKHOLE","#PROMPT_PING_BLACKHOLE","#PING_BLACKHOLE","","ping_blackhole",true,true,true,true,"","","rui/hud/training/gauntlet_target","settings/itemflav/ping/ping_enemy.rpak",false
"PING_SHIELD_MINE","","#PROMPT_PING_SHIELD_MINE","#PROMPT_PING_SHIELD_MINE","#PING_SHIELD_MINE","","ping_jammer",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_VANTAGE_ENEMY_SPOTTED_1","","#PROMPT_PING_ENEMY_SPOTTED_GENERAL","#PROMPT_PING_ENEMY_SPOTTED_GENERAL_SHORT","#PROMPT_PING_VANTAGE_ENEMY_SPOTTED","","ping_passiveEnemyShieldLevel1",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"PING_VANTAGE_ENEMY_SPOTTED_2","","#PROMPT_PING_ENEMY_SPOTTED_GENERAL","#PROMPT_PING_ENEMY_SPOTTED_GENERAL_SHORT","#PROMPT_PING_VANTAGE_ENEMY_SPOTTED","","ping_passiveEnemyShieldLevel2",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"PING_VANTAGE_ENEMY_SPOTTED_3","","#PROMPT_PING_ENEMY_SPOTTED_GENERAL","#PROMPT_PING_ENEMY_SPOTTED_GENERAL_SHORT","#PROMPT_PING_VANTAGE_ENEMY_SPOTTED","","ping_passiveEnemyShieldLevel3",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"PING_VANTAGE_ENEMY_SPOTTED_4","","#PROMPT_PING_ENEMY_SPOTTED_GENERAL","#PROMPT_PING_ENEMY_SPOTTED_GENERAL_SHORT","#PROMPT_PING_VANTAGE_ENEMY_SPOTTED","","ping_passiveEnemyShieldLevel4",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"PING_VANTAGE_ENEMY_SPOTTED_5","","#PROMPT_PING_ENEMY_SPOTTED_GENERAL","#PROMPT_PING_ENEMY_SPOTTED_GENERAL_SHORT","#PROMPT_PING_VANTAGE_ENEMY_SPOTTED","","ping_passiveEnemyShieldLevel5",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"SUB_TYPE_VANTAGE_TEAM_1","","","","","","ping_passiveEnemyGroup1",true,false,true,false,"","","","",false
"SUB_TYPE_VANTAGE_TEAM_2","","","","","","ping_passiveEnemyGroup2",true,false,true,false,"","","","",false
"SUB_TYPE_VANTAGE_TEAM_3","","","","","","ping_passiveEnemyGroupFull",true,false,true,false,"","","","",false
"PING_VANTAGE_COMPANION","","#PROMPT_PING_VANTAGE_COMPANION","#PROMPT_PING_VANTAGE_COMPANION","#PING_VANTAGE_COMPANION","","ping_bat",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_ENEMY_VANTAGE_COMPANION","","#PROMPT_PING_ENEMY_VANTAGE_COMPANION","#PROMPT_PING_ENEMY_VANTAGE_COMPANION","#PING_ENEMY_VANTAGE_COMPANION","","ping_bat",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_PHASE_BREACH","","#PROMPT_PING_PHASE_BREACH","#PROMPT_PING_PHASE_BREACH","#PING_PHASE_BREACH","","ping_phaseTear",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
