"name","alias","priority","radioDisplayName","team","radioIntercept","vduVideo","dialogue","bucket","note"
"Host_Noc_SA_EvacShipIncoming_04_02","diag_ap_nocNotify_ltm_evacShipIncoming_04_02_3p",0,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Evac ship's here. Trying to run? Don't ruin the fun now.","SHADOWARMY_EVAC_SHIP_INCOMING",""
"Host_Noc_SA_KillLeaderEliminated_01_01","diag_ap_nocNotify_ltm_killLeaderEliminated_01_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Kill Leader's dead. One of me better step it up.","KILL_LEADER_ELIMINATED",""
"Host_Noc_SA_KillLeaderEliminated_01_02","diag_ap_nocNotify_ltm_killLeaderEliminated_01_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Kill Leader's dead. One of me better step it up.","KILL_LEADER_ELIMINATED",""
"Host_Noc_SA_KillLeaderEliminated_02_01","diag_ap_nocNotify_ltm_killLeaderEliminated_02_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","The Kill Leader went bye bye. (snicker)","KILL_LEADER_ELIMINATED",""
"Host_Noc_SA_KillLeaderEliminated_02_02","diag_ap_nocNotify_ltm_killLeaderEliminated_02_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","The Kill Leader went bye bye. (snicker)","KILL_LEADER_ELIMINATED",""
"Host_Noc_SA_KillLeaderEliminated_03_01","diag_ap_nocNotify_ltm_killLeaderEliminated_03_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Someone offed the Kill Leader. Who's next?","KILL_LEADER_ELIMINATED",""
"Host_Noc_SA_KillLeaderEliminated_03_02","diag_ap_nocNotify_ltm_killLeaderEliminated_03_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Someone offed the Kill Leader. Who's next?","KILL_LEADER_ELIMINATED",""
"Host_Noc_SA_KillLeaderEliminated_04_01","diag_ap_nocNotify_ltm_killLeaderEliminated_04_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Kill Leader got taken out. Time for one of me to claim the title.","KILL_LEADER_ELIMINATED",""
"Host_Noc_SA_KillLeaderEliminated_04_02","diag_ap_nocNotify_ltm_killLeaderEliminated_04_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Kill Leader got taken out. Time for one of me to claim the title.","KILL_LEADER_ELIMINATED",""
"Host_Noc_SA_KillLeaderNewRev_01_01","diag_ap_nocNotify_ltm_killLeaderNew_01_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","There's a new Kill Leader, and it's me. What a surprise.","SHADOW_ARMY_NEW_KILL_LEADER_REV",""
"Host_Noc_SA_KillLeaderNewRev_01_02","diag_ap_nocNotify_ltm_killLeaderNew_01_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","There's a new Kill Leader, and it's me. What a surprise.","SHADOW_ARMY_NEW_KILL_LEADER_REV",""
"Host_Noc_SA_KillLeaderNewRev_02_01","diag_ap_nocNotify_ltm_killLeaderNew_02_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","One of me is the new Kill Leader. You skinsuits are too easy.","SHADOW_ARMY_NEW_KILL_LEADER_REV",""
"Host_Noc_SA_KillLeaderNewRev_02_02","diag_ap_nocNotify_ltm_killLeaderNew_02_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","One of me is the new Kill Leader. You skinsuits are too easy.","SHADOW_ARMY_NEW_KILL_LEADER_REV",""
"Host_Noc_SA_KillLeaderNewRev_03_01","diag_ap_nocNotify_ltm_killLeaderNew_03_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Got a new Kill Leader: me. The rest of you are sad to watch.","SHADOW_ARMY_NEW_KILL_LEADER_REV",""
"Host_Noc_SA_KillLeaderNewRev_03_02","diag_ap_nocNotify_ltm_killLeaderNew_03_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Got a new Kill Leader: me. The rest of you are sad to watch.","SHADOW_ARMY_NEW_KILL_LEADER_REV",""
"Host_Noc_SA_KillLeaderNewRev_04_01","diag_ap_nocNotify_ltm_killLeaderNew_04_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","New Kill Leader. One of me has killed a lot of you.","SHADOW_ARMY_NEW_KILL_LEADER_REV",""
"Host_Noc_SA_KillLeaderNewRev_04_02","diag_ap_nocNotify_ltm_killLeaderNew_04_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","New Kill Leader. One of me has killed a lot of you.","SHADOW_ARMY_NEW_KILL_LEADER_REV",""
"Host_Noc_SA_KillLeaderNewLegend_01_01","diag_ap_nocNotify_ltm_killLeaderNew_05_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","There's a new Kill Leader. Not bad, for a skinsuit.","SHADOW_ARMY_NEW_KILL_LEADER_LEGEND",""
"Host_Noc_SA_KillLeaderNewLegend_01_02","diag_ap_nocNotify_ltm_killLeaderNew_05_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","There's a new Kill Leader. Not bad, for a skinsuit.","SHADOW_ARMY_NEW_KILL_LEADER_LEGEND",""
"Host_Noc_SA_KillLeaderNewLegend_02_01","diag_ap_nocNotify_ltm_killLeaderNew_06_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","New Kill leader's a skinbag? Tch, still couldn't put a dent in my army.","SHADOW_ARMY_NEW_KILL_LEADER_LEGEND",""
"Host_Noc_SA_KillLeaderNewLegend_02_02","diag_ap_nocNotify_ltm_killLeaderNew_06_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","New Kill leader's a skinbag? Tch, still couldn't put a dent in my army.","SHADOW_ARMY_NEW_KILL_LEADER_LEGEND",""
"Host_Noc_SA_KillLeaderNewLegend_03_01","diag_ap_nocNotify_ltm_killLeaderNew_07_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","The new Kill Leader isn't me? Guess I'll just have to try harder.","SHADOW_ARMY_NEW_KILL_LEADER_LEGEND",""
"Host_Noc_SA_KillLeaderNewLegend_03_02","diag_ap_nocNotify_ltm_killLeaderNew_07_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","The new Kill Leader isn't me? Guess I'll just have to try harder.","SHADOW_ARMY_NEW_KILL_LEADER_LEGEND",""
"Host_Noc_SA_KillLeaderNewLegend_04_01","diag_ap_nocNotify_ltm_killLeaderNew_08_01_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","We've got a new Kill Leader. Huh, my army will take care of 'em soon.","SHADOW_ARMY_NEW_KILL_LEADER_LEGEND",""
"Host_Noc_SA_KillLeaderNewLegend_04_02","diag_ap_nocNotify_ltm_killLeaderNew_08_02_3p",40,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","We've got a new Kill Leader. Huh, my army will take care of 'em soon.","SHADOW_ARMY_NEW_KILL_LEADER_LEGEND",""
"Host_Noc_SA_RespawnBeaconSabotaged_01_01","diag_ap_nocNotify_ltm_respawnBeaconInDestroyed_01_01_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Stopped them from bringing back their skinsuit friend. I love a good sabotage.","SHADOW_ARMY_BEACON_SABOTAGED",""
"Host_Noc_SA_RespawnBeaconSabotaged_01_02","diag_ap_nocNotify_ltm_respawnBeaconInDestroyed_01_02_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Stopped them from bringing back their skinsuit friend. I love a good sabotage.","SHADOW_ARMY_BEACON_SABOTAGED",""
"Host_Noc_SA_RespawnBeaconSabotaged_02_01","diag_ap_nocNotify_ltm_respawnBeaconInDestroyed_02_01_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Sabotaged that beacon. They're not getting their friend back anytime soon.","SHADOW_ARMY_BEACON_SABOTAGED",""
"Host_Noc_SA_RespawnBeaconSabotaged_02_02","diag_ap_nocNotify_ltm_respawnBeaconInDestroyed_02_02_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Sabotaged that beacon. They're not getting their friend back anytime soon.","SHADOW_ARMY_BEACON_SABOTAGED",""
"Host_Noc_SA_RespawnBeaconSabotaged_03_01","diag_ap_nocNotify_ltm_respawnBeaconInDestroyed_03_01_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","That skinsuit's not coming back now. There's no coming back from this . . .","SHADOW_ARMY_BEACON_SABOTAGED",""
"Host_Noc_SA_RespawnBeaconSabotaged_03_02","diag_ap_nocNotify_ltm_respawnBeaconInDestroyed_03_02_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","That skinsuit's not coming back now. There's no coming back from this . . .","SHADOW_ARMY_BEACON_SABOTAGED",""
"Host_Noc_SA_RespawnBeaconSabotaged_04_01","diag_ap_nocNotify_ltm_respawnBeaconInDestroyed_04_01_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Good thing you couldn't bring your friend back. You don't want me killing them again, do you?","SHADOW_ARMY_BEACON_SABOTAGED",""
"Host_Noc_SA_RespawnBeaconSabotaged_04_02","diag_ap_nocNotify_ltm_respawnBeaconInDestroyed_04_02_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Good thing you couldn't bring your friend back. You don't want me killing them again, do you?","SHADOW_ARMY_BEACON_SABOTAGED",""
"Host_Noc_SA_RespawnBeaconInUse_01_01","diag_ap_nocNotify_ltm_respawnBeaconInUse_01_01_3p",10,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They're trying to bring back a skinsuit.","SHADOW_ARMY_BEACON_USING",""
"Host_Noc_SA_RespawnBeaconInUse_01_02","diag_ap_nocNotify_ltm_respawnBeaconInUse_01_02_3p",10,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They're trying to bring back a skinsuit.","SHADOW_ARMY_BEACON_USING",""
"Host_Noc_SA_RespawnBeaconInUse_02_01","diag_ap_nocNotify_ltm_respawnBeaconInUse_02_01_3p",10,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Who's at that beacon? Stop them from bringing their squad back.","SHADOW_ARMY_BEACON_USING",""
"Host_Noc_SA_RespawnBeaconInUse_02_02","diag_ap_nocNotify_ltm_respawnBeaconInUse_02_02_3p",10,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Who's at that beacon? Stop them from bringing their squad back.","SHADOW_ARMY_BEACON_USING",""
"Host_Noc_SA_RespawnBeaconInUse_03_01","diag_ap_nocNotify_ltm_respawnBeaconInUse_03_01_3p",10,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They're trying to bring their teammates back. Not on my watch.","SHADOW_ARMY_BEACON_USING",""
"Host_Noc_SA_RespawnBeaconInUse_03_02","diag_ap_nocNotify_ltm_respawnBeaconInUse_03_02_3p",10,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They're trying to bring their teammates back. Not on my watch.","SHADOW_ARMY_BEACON_USING",""
"Host_Noc_SA_RespawnBeaconInUse_04_01","diag_ap_nocNotify_ltm_respawnBeaconInUse_04_01_3p",10,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They're trying to bring their friend back. Time to pay them a visit.","SHADOW_ARMY_BEACON_USING",""
"Host_Noc_SA_RespawnBeaconInUse_04_02","diag_ap_nocNotify_ltm_respawnBeaconInUse_04_02_3p",10,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They're trying to bring their friend back. Time to pay them a visit.","SHADOW_ARMY_BEACON_USING",""
"Host_Noc_SA_RespawnBeaconUsed_01_01","diag_ap_nocNotify_ltm_respawnBeaconUsed_01_01_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","The skinsuits brought some friends back, as if it will save them. ","SHADOW_ARMY_BEACON_COMPLETE",""
"Host_Noc_SA_RespawnBeaconUsed_01_02","diag_ap_nocNotify_ltm_respawnBeaconUsed_01_02_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","The skinsuits brought some friends back, as if it will save them. ","SHADOW_ARMY_BEACON_COMPLETE",""
"Host_Noc_SA_RespawnBeaconUsed_02_01","diag_ap_nocNotify_ltm_respawnBeaconUsed_02_01_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Some skinsuits came back. Now I get to kill them again.","SHADOW_ARMY_BEACON_COMPLETE",""
"Host_Noc_SA_RespawnBeaconUsed_02_02","diag_ap_nocNotify_ltm_respawnBeaconUsed_02_02_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Some skinsuits came back. Now I get to kill them again.","SHADOW_ARMY_BEACON_COMPLETE",""
"Host_Noc_SA_RespawnBeaconUsed_03_01","diag_ap_nocNotify_ltm_respawnBeaconUsed_03_01_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","<growl> They brought some skinsuits back.","SHADOW_ARMY_BEACON_COMPLETE",""
"Host_Noc_SA_RespawnBeaconUsed_03_02","diag_ap_nocNotify_ltm_respawnBeaconUsed_03_02_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","<growl> They brought some skinsuits back.","SHADOW_ARMY_BEACON_COMPLETE",""
"Host_Noc_SA_RespawnBeaconUsed_04_01","diag_ap_nocNotify_ltm_respawnBeaconUsed_04_01_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Guess they want more cat and mouse; Some skinsuits just came back.","SHADOW_ARMY_BEACON_COMPLETE",""
"Host_Noc_SA_RespawnBeaconUsed_04_02","diag_ap_nocNotify_ltm_respawnBeaconUsed_04_02_3p",30,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Guess they want more cat and mouse; Some skinsuits just came back.","SHADOW_ARMY_BEACON_COMPLETE",""
"Host_Noc_SA_LastSquad_01_01","diag_ap_nocNotify_ltm_squadsLeft1_01_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","One squad left. Time to look them in their scared little eyes.","SHADOW_ARMY_LAST_SQUAD",""
"Host_Noc_SA_LastSquad_01_02","diag_ap_nocNotify_ltm_squadsLeft1_01_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","One squad left. Time to look them in their scared little eyes.","SHADOW_ARMY_LAST_SQUAD",""
"Host_Noc_SA_LastSquad_02_01","diag_ap_nocNotify_ltm_squadsLeft1_02_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","What a surprise, there's only one squad left. ","SHADOW_ARMY_LAST_SQUAD",""
"Host_Noc_SA_LastSquad_02_02","diag_ap_nocNotify_ltm_squadsLeft1_02_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","What a surprise, there's only one squad left. ","SHADOW_ARMY_LAST_SQUAD",""
"Host_Noc_SA_LastSquad_03_01","diag_ap_nocNotify_ltm_squadsLeft1_03_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Last living squad. Here I come, skinsuits.","SHADOW_ARMY_LAST_SQUAD",""
"Host_Noc_SA_LastSquad_03_02","diag_ap_nocNotify_ltm_squadsLeft1_03_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Last living squad. Here I come, skinsuits.","SHADOW_ARMY_LAST_SQUAD",""
"Host_Noc_SA_LastSquad_04_01","diag_ap_nocNotify_ltm_squadsLeft1_04_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Down to the last living squad. Heh.","SHADOW_ARMY_LAST_SQUAD",""
"Host_Noc_SA_LastSquad_04_02","diag_ap_nocNotify_ltm_squadsLeft1_04_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Down to the last living squad. Heh.","SHADOW_ARMY_LAST_SQUAD",""
"Host_Noc_SA_SquadsLeftFew_01_01","diag_ap_nocNotify_ltm_squadsLeftFew_Legend_01_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Most of the skinsuits down, only a few more to go.","SHADOW_ARMY_FEW_SQUADS",""
"Host_Noc_SA_SquadsLeftFew_01_02","diag_ap_nocNotify_ltm_squadsLeftFew_Legend_01_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Most of the skinsuits down, only a few more to go.","SHADOW_ARMY_FEW_SQUADS",""
"Host_Noc_SA_SquadsLeftFew_02_01","diag_ap_nocNotify_ltm_squadsLeftFew_Legend_02_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Most of you skin suits are gone. Sad? Come here and I'll give you a hug...","SHADOW_ARMY_FEW_SQUADS",""
"Host_Noc_SA_SquadsLeftFew_02_02","diag_ap_nocNotify_ltm_squadsLeftFew_Legend_02_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Most of you skin suits are gone. Sad? Come here and I'll give you a hug...","SHADOW_ARMY_FEW_SQUADS",""
"Host_Noc_SA_SquadsLeftFew_03_01","diag_ap_nocNotify_ltm_squadsLeftFew_Legend_03_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Killed most of them. Hey skinsuits, how does death feel? I wouldn't know.","SHADOW_ARMY_FEW_SQUADS",""
"Host_Noc_SA_SquadsLeftFew_03_02","diag_ap_nocNotify_ltm_squadsLeftFew_Legend_03_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Killed most of them. Hey skinsuits, how does death feel? I wouldn't know.","SHADOW_ARMY_FEW_SQUADS",""
"Host_Noc_SA_SquadsLeftFew_04_01","diag_ap_nocNotify_ltm_squadsLeftFew_Legend_04_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Got almost of all them. Time to finish this.","SHADOW_ARMY_FEW_SQUADS",""
"Host_Noc_SA_SquadsLeftFew_04_02","diag_ap_nocNotify_ltm_squadsLeftFew_Legend_04_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Got almost of all them. Time to finish this.","SHADOW_ARMY_FEW_SQUADS",""
"Host_Noc_SA_RevSquadsLeftFew_01_01","diag_ap_nocNotify_ltm_squadsLeftFew_Revenant_01_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They've killed most of my army? <snarl>","SHADOW_ARMY_FEW_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftFew_01_02","diag_ap_nocNotify_ltm_squadsLeftFew_Revenant_01_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They've killed most of my army? <snarl>","SHADOW_ARMY_FEW_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftFew_02_01","diag_ap_nocNotify_ltm_squadsLeftFew_Revenant_02_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","You can thin out my army but you'll still be leaving in a body bag.","SHADOW_ARMY_FEW_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftFew_02_02","diag_ap_nocNotify_ltm_squadsLeftFew_Revenant_02_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","You can thin out my army but you'll still be leaving in a body bag.","SHADOW_ARMY_FEW_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftFew_03_01","diag_ap_nocNotify_ltm_squadsLeftFew_Revenant_03_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They took out half of my army. Huge mistake.","SHADOW_ARMY_FEW_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftFew_03_02","diag_ap_nocNotify_ltm_squadsLeftFew_Revenant_03_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","They took out half of my army. Huge mistake.","SHADOW_ARMY_FEW_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftFew_04_01","diag_ap_nocNotify_ltm_squadsLeftFew_Revenant_04_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","My army... almost gone? No more playing around.","SHADOW_ARMY_FEW_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftFew_04_02","diag_ap_nocNotify_ltm_squadsLeftFew_Revenant_04_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","My army... almost gone? No more playing around.","SHADOW_ARMY_FEW_SQUADS_REV",""
"Host_Noc_SA_SquadsLeftHalf_01_01","diag_ap_nocNotify_ltm_squadsLeftHalf_Legend_01_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of the skinsuits are gone.","SHADOW_ARMY_HALF_SQUADS",""
"Host_Noc_SA_SquadsLeftHalf_01_02","diag_ap_nocNotify_ltm_squadsLeftHalf_Legend_01_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of the skinsuits are gone.","SHADOW_ARMY_HALF_SQUADS",""
"Host_Noc_SA_SquadsLeftHalf_02_01","diag_ap_nocNotify_ltm_squadsLeftHalf_Legend_02_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of them are good and dead, and I'm just getting started.","SHADOW_ARMY_HALF_SQUADS",""
"Host_Noc_SA_SquadsLeftHalf_02_02","diag_ap_nocNotify_ltm_squadsLeftHalf_Legend_02_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of them are good and dead, and I'm just getting started.","SHADOW_ARMY_HALF_SQUADS",""
"Host_Noc_SA_SquadsLeftHalf_03_01","diag_ap_nocNotify_ltm_squadsLeftHalf_Legend_03_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of the Legends gone. That was too easy.","SHADOW_ARMY_HALF_SQUADS",""
"Host_Noc_SA_SquadsLeftHalf_03_02","diag_ap_nocNotify_ltm_squadsLeftHalf_Legend_03_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of the Legends gone. That was too easy.","SHADOW_ARMY_HALF_SQUADS",""
"Host_Noc_SA_SquadsLeftHalf_04_01","diag_ap_nocNotify_ltm_squadsLeftHalf_Legend_04_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Sorry skinbags, half of you are already dead. Good luck. ","SHADOW_ARMY_HALF_SQUADS",""
"Host_Noc_SA_SquadsLeftHalf_04_02","diag_ap_nocNotify_ltm_squadsLeftHalf_Legend_04_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Sorry skinbags, half of you are already dead. Good luck. ","SHADOW_ARMY_HALF_SQUADS",""
"Host_Noc_SA_RevSquadsLeftHalf_01_01","diag_ap_nocNotify_ltm_squadsLeftHalf_Revenant_01_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of my army's gone? You'll pay for that.","SHADOW_ARMY_HALF_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftHalf_01_02","diag_ap_nocNotify_ltm_squadsLeftHalf_Revenant_01_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of my army's gone? You'll pay for that.","SHADOW_ARMY_HALF_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftHalf_02_01","diag_ap_nocNotify_ltm_squadsLeftHalf_Revenant_02_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of my army's gone. It won't make any difference.","SHADOW_ARMY_HALF_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftHalf_02_02","diag_ap_nocNotify_ltm_squadsLeftHalf_Revenant_02_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","Half of my army's gone. It won't make any difference.","SHADOW_ARMY_HALF_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftHalf_03_01","diag_ap_nocNotify_ltm_squadsLeftHalf_Revenant_03_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","You kill half of me, I kill all of you.","SHADOW_ARMY_HALF_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftHalf_03_02","diag_ap_nocNotify_ltm_squadsLeftHalf_Revenant_03_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","You kill half of me, I kill all of you.","SHADOW_ARMY_HALF_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftHalf_04_01","diag_ap_nocNotify_ltm_squadsLeftHalf_Revenant_04_01_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","I'm going to peel your skin off for killing half of my army.","SHADOW_ARMY_HALF_SQUADS_REV",""
"Host_Noc_SA_RevSquadsLeftHalf_04_02","diag_ap_nocNotify_ltm_squadsLeftHalf_Revenant_04_02_3p",20,"#HOST_REV_ARMY","TEAM_MILITIA",false,"","I'm going to peel your skin off for killing half of my army.","SHADOW_ARMY_HALF_SQUADS_REV",""
"","",0,"","",false,"","","",""
"Host_Octane_ChampionEliminated_01_01","diag_ap_oNotify_championEliminated_01_01",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Champion's been eliminated. Bummer.","CHAMPION_ELIMINATED","shicks added 9_29"
"Host_Octane_ChampionEliminated_01_02","diag_ap_oNotify_championEliminated_01_02",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Champion's been eliminated. Bummer.","CHAMPION_ELIMINATED",""
"Host_Octane_ChampionEliminated_02_01","diag_ap_oNotify_championEliminated_02_01",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Yo, Champion got eliminated.","CHAMPION_ELIMINATED",""
"Host_Octane_ChampionEliminated_02_02","diag_ap_oNotify_championEliminated_02_02",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Yo, Champion got eliminated. ","CHAMPION_ELIMINATED",""
"Host_Octane_ChampionEliminated_03_01","diag_ap_oNotify_championEliminated_03_01",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Attention: The Champion's been wrecked.","CHAMPION_ELIMINATED",""
"Host_Octane_ChampionEliminated_03_02","diag_ap_oNotify_championEliminated_03_02",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Attention: The Champion's been wrecked.","CHAMPION_ELIMINATED",""
"Host_Octane_ChampionEliminated_04_01","diag_ap_oNotify_championEliminated_04_01",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Yo, did you see that? The Champion's down 'n' out.","CHAMPION_ELIMINATED",""
"Host_Octane_ChampionEliminated_04_02","diag_ap_oNotify_championEliminated_04_02",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Yo, did you see that? The Champion's down 'n' out. ","CHAMPION_ELIMINATED",""
"Host_Octane_CircleClosingToNothing_01_01","diag_ap_oNotify_circleClosingFinal_01_01",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Atención: Ring closing all-the-way.","CIRCLE_CLOSING_TO_NOTHING",""
"Host_Octane_CircleClosingToNothing_01_02","diag_ap_oNotify_circleClosingFinal_01_02",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Atención: Ring closing all-the-way.","CIRCLE_CLOSING_TO_NOTHING",""
"Host_Octane_CircleClosingToNothing_02_01","diag_ap_oNotify_circleClosingFinal_02_01",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Heads up: Ring's almost done.","CIRCLE_CLOSING_TO_NOTHING",""
"Host_Octane_CircleClosingToNothing_02_02","diag_ap_oNotify_circleClosingFinal_02_02",10,"#HOST_OCTANE","TEAM_MILITIA",false,"","Heads up: Ring's almost done.","CIRCLE_CLOSING_TO_NOTHING",""
"Host_Octane_CircleMoving_01_01","diag_ap_oNotify_circleMoving_01_01",20,"#HOST_OCTANE","TEAM_MILITIA",false,"","Heads up, amigos: the Ring's movin' now.","CIRCLE_MOVING",""
"Host_Octane_CircleMoving_01_02","diag_ap_oNotify_circleMoving_01_02",20,"#HOST_OCTANE","TEAM_MILITIA",false,"","Heads up, amigos: the Ring's movin' now.","CIRCLE_MOVING",""
"Host_Octane_CircleMoving_02_01","diag_ap_oNotify_circleMoving_02_01",20,"#HOST_OCTANE","TEAM_MILITIA",false,"","Warning: Ring's movin' now. Like, now-now.","CIRCLE_MOVING",""
